SaleID,price
200371,10670.420749865854
200372,1291.2582670698578
200373,1275.5120267455568
200374,1303.0413810309067
200375,1321.675094918295
200376,376.14883609491284
200377,2002.4697165004181
200378,1493.2464287526157
200379,1851.2489111838645
200380,146.63472593635197
200381,3752.498343947746
200382,33732.28248641987
200383,2404.58404110421
200384,2367.1723663573007
200385,882.4300611571965
200386,1178.906599168027
200387,3838.767506702807
200388,8291.308277889853
200389,6736.152173337184
200390,330.1148524377502
200391,3197.862317987511
200392,1220.9834373883702
200393,2943.175535182251
200394,3487.7871488873066
200395,31.318438933798628
200396,285.5660318074742
200397,956.8186759751036
200398,2108.592216701424
200399,787.0858651916949
200400,2256.849866243361
200401,5304.448003267646
200402,1757.261835315707
200403,3628.155685970043
200404,660.3515548721208
200405,793.4059327627749
200406,107.70972536638578
200407,1454.3638221811427
200408,6846.695447062168
200409,10509.33237699938
200410,7964.492416161471
200411,203.69442849193143
200412,21821.22762538422
200413,10527.91625416072
200414,468.6817376962346
200415,9218.759915961818
200416,8320.81086136578
200417,1822.2245296761826
200418,1048.430921050204
200419,15898.171976321648
200420,20031.213782575833
200421,169.94210649080324
200422,285.43379934652586
200423,999.3965623133345
200424,48339.80408880579
200425,8632.195334694059
200426,209.3067563208088
200427,18391.466925223136
200428,855.2840264302641
200429,4164.724967385631
200430,3855.6465219684783
200431,2744.5931479836904
200432,3629.294127550579
200433,15780.015171057572
200434,106.64398005782243
200435,4820.9749951978665
200436,9733.919503012228
200437,759.8383374160464
200438,124.30504149211805
200439,1168.140257230088
200440,1448.4849383415904
200441,932.2281170461832
200442,1224.5152310778467
200443,5499.908099504645
200444,1415.413850260266
200445,3083.7115328923137
200446,3627.0957133999655
200447,7241.9785454768935
200448,14638.750752781578
200449,1159.0219245393055
200450,2837.6449808408333
200451,1064.529477516697
200452,736.3720866795351
200453,3312.065722663222
200454,1553.4372628934782
200455,8739.592000136472
200456,1300.0206634097492
200457,175.50944785216583
200458,726.480903935049
200459,4066.9708718475786
200460,3280.91445200019
200461,3577.371353060525
200462,82.25554957286553
200463,8406.077098944585
200464,1074.666997135115
200465,10000.360176496697
200466,2260.798447217134
200467,2673.5122069698277
200468,2038.0496921322913
200469,139.17592729853075
200470,9140.069313504564
200471,225.61672883666589
200472,410.26920236069736
200473,45790.027006005366
200474,1390.4779490866172
200475,4109.254968212897
200476,12809.359655279872
200477,5009.062616210745
200478,4956.837478055996
200479,1192.3481273525297
200480,6992.74063031165
200481,200.09409542949282
200482,1210.4400951783196
200483,2578.483084177144
200484,2347.688233651206
200485,4493.94258165944
200486,5739.151272704654
200487,161.43515751295388
200488,954.7617223657572
200489,5825.629890648674
200490,9079.592188640152
200491,8137.422344226959
200492,19539.29887479478
200493,78.4966531378935
200494,2503.194810316196
200495,5478.275101184919
200496,397.8662943173448
200497,587.1922186202352
200498,17048.018305625108
200499,123.61269947875856
200500,6273.849174671976
200501,189.77005117610395
200502,1828.1973293034905
200503,504.06322434605266
200504,2499.1429991810683
200505,5726.955904380625
200506,177.58459911763887
200507,3454.8383131379487
200508,2175.5143491357735
200509,1277.393585779292
200510,9470.104134426272
200511,10829.600048591781
200512,25164.045207387713
200513,14905.742987848065
200514,12357.927190717332
200515,635.5802169892308
200516,21183.355040623574
200517,9081.372662125215
200518,408.8900493272647
200519,14638.209117637785
200520,1359.9308065912287
200521,23327.767818652424
200522,106.08149416493745
200523,516.365421653498
200524,8853.235817055807
200525,538.70451673133
200526,244.9985674169044
200527,5346.584870769202
200528,3619.0388449992147
200529,219.90762897850126
200530,6626.836136792703
200531,14519.937854953812
200532,1265.4622514834546
200533,18315.834030474845
200534,1088.3596110549815
200535,10.290696124095067
200536,964.3366476647799
200537,977.4292328409349
200538,3679.7513503191376
200539,6669.918443732543
200540,421.00393898524834
200541,2524.698562755504
200542,2097.828346997463
200543,3800.4248800873816
200544,157.71871627065332
200545,88.5146752532711
200546,6566.988453692699
200547,4320.185069133662
200548,3824.9984065460912
200549,14543.413408528204
200550,12994.979839878748
200551,412.0739006244318
200552,10988.128653629337
200553,231.21882535340896
200554,11926.36360994211
200555,2404.2897984178962
200556,4166.915502259795
200557,13627.223740096979
200558,6484.508127185408
200559,1313.1501622247536
200560,276.832035439991
200561,4244.1007539321845
200562,19511.797266815043
200563,6030.291124047101
200564,10788.655484452547
200565,27110.203664559598
200566,8022.284742094796
200567,1930.7702053072871
200568,8588.583792572636
200569,209.9751347100169
200570,1563.1834268373693
200571,3626.0317390438595
200572,11478.266506416561
200573,17746.09416806418
200574,938.0741443836152
200575,1392.92470907473
200576,884.004182195201
200577,797.9198431540561
200578,21695.252980419424
200579,95.59226855881306
200580,5218.918634800002
200581,1638.4395971012207
200582,6586.209292708693
200583,1002.660617156395
200584,18495.128825999975
200585,6563.127876080144
200586,4630.218511901398
200587,1264.5213355587514
200588,3853.4613258771974
200589,2399.230093377934
200590,250.81475743102996
200591,11656.025308925779
200592,3969.938207494809
200593,10495.512622553151
200594,9120.091104204112
200595,480.49114076351646
200596,3990.409788652544
200597,24182.934373821812
200598,11573.501353442614
200599,3875.7621338050762
200600,7128.348987864091
200601,8152.8271677501525
200602,9936.697168528364
200603,24320.40275285921
200604,10319.824978108545
200605,1448.3698719933031
200606,4276.542466544703
200607,7006.279433923519
200608,9883.877104476329
200609,164.37199581332575
200610,7765.865211213968
200611,13134.993877537103
200612,10046.080394493249
200613,1112.859089446652
200614,49.13218239989766
200615,569.9515377436403
200616,2559.964526353036
200617,1278.5083895252556
200618,168.58630423658698
200619,294.9613107407075
200620,2569.668635463973
200621,11466.868994278342
200622,265.9357294179992
200623,18238.036774962875
200624,1029.18328203431
200625,819.3890180063746
200626,248.29243434352344
200627,-154.12393110017896
200628,6682.142704731552
200629,8060.528894714367
200630,1792.7794375321726
200631,15604.674734708711
200632,307.68353425175496
200633,5142.627222016083
200634,1806.872155885305
200635,5052.306741022
200636,17324.770119256485
200637,17490.84927990487
200638,1586.0118246191962
200639,1939.0259825314495
200640,1089.442670108102
200641,2604.400724202326
200642,1037.7020691761118
200643,6881.811829715109
200644,20661.315884606676
200645,2638.4257655912274
200646,7256.2549685332415
200647,9930.22675927396
200648,129.2845664029081
200649,5891.129805609578
200650,5872.064893505056
200651,5407.863680791711
200652,442.82641142058174
200653,6268.039555412675
200654,2730.3430810353107
200655,13780.624776799536
200656,1494.6015289836973
200657,4587.893264409844
200658,7802.848284093125
200659,3157.767637851959
200660,6204.608181458086
200661,8385.092262888948
200662,2021.9108947528212
200663,380.6043332459789
200664,1668.5365359242273
200665,5347.856172602274
200666,2031.4523328233524
200667,13062.825755450627
200668,19935.17236287413
200669,1697.5673127349248
200670,8684.739280768854
200671,1174.9832238095166
200672,1175.3003136597786
200673,13947.027962795848
200674,5020.623333243583
200675,6029.253641220444
200676,5330.461949061565
200677,8761.9137261629
200678,2107.143417902488
200679,61.308118526974205
200680,7114.017729296192
200681,2700.680001402547
200682,3055.581005809039
200683,18.878449323336575
200684,185.37426028203978
200685,1029.0769951830487
200686,3040.680003033427
200687,3480.2246142485574
200688,656.3857977370966
200689,10814.944059680332
200690,1743.8150195918574
200691,5817.88662985092
200692,118.91371497983634
200693,6604.019438962294
200694,442.47988203588517
200695,358.6467435705103
200696,6201.88765207489
200697,4007.5073233693743
200698,30577.673144864984
200699,725.0143781420363
200700,1870.8203010502348
200701,6978.574346757693
200702,831.1922776211854
200703,7238.711485460283
200704,652.4253711112633
200705,1130.6524926185964
200706,3956.719400766476
200707,2127.596861971188
200708,827.2499003182124
200709,2272.2277588760103
200710,598.3248078764915
200711,2.5137709574166514
200712,11523.20394798494
200713,9551.713352243163
200714,2002.2982738969956
200715,31925.374546948562
200716,1319.2300037516943
200717,1344.2393417106837
200718,288.3405106207248
200719,204.96913626275014
200720,2688.2878774139663
200721,1871.0554138276798
200722,2537.9842928503067
200723,4286.3040027954
200724,813.3874613128037
200725,2488.8447968953533
200726,282.45568994639046
200727,372.75061013297085
200728,4288.594902156137
200729,3939.0306643023523
200730,1416.4443721463842
200731,4809.700422935218
200732,906.6946620392262
200733,6704.153413457157
200734,2278.7128029664186
200735,1085.2984508737761
200736,16402.71642915054
200737,8756.483149591893
200738,1718.1970134048868
200739,233.71072346316924
200740,6683.74221058682
200741,2555.73985623032
200742,6788.789730421315
200743,7830.112899337298
200744,2446.2438979721987
200745,4109.162032550248
200746,1382.9357458312584
200747,1286.404781202318
200748,38152.81835615405
200749,720.2479811467239
200750,13115.990800601796
200751,6832.655815343048
200752,270.84387455624426
200753,4378.050119124811
200754,2721.190839004579
200755,3383.40266523987
200756,4747.298034267998
200757,3550.376241109732
200758,2164.6939943610346
200759,1093.321477646778
200760,17116.36740819205
200761,4294.156571305115
200762,3317.345179442581
200763,2430.598207357644
200764,747.2495082986876
200765,12841.612282858756
200766,1123.0004145573416
200767,1151.6839960861741
200768,1047.7486402577563
200769,15000.82170259324
200770,217.71363121328807
200771,108.6333327329836
200772,2037.523687949398
200773,35.250614995248505
200774,12657.109104634677
200775,2650.992523734835
200776,2698.7862918230535
200777,3950.0079195812154
200778,1837.1094979968354
200779,250.3650104938307
200780,919.3287656390034
200781,4963.811741520362
200782,633.2267510352909
200783,40925.431295443355
200784,1399.0906762371626
200785,1520.543618492047
200786,4904.071608608707
200787,3795.6004715025347
200788,8905.868395365393
200789,633.138239391033
200790,3583.7187488141194
200791,4285.520833889906
200792,3507.848909240831
200793,5437.934565358938
200794,15267.155352434393
200795,3651.3021253718994
200796,84.76118080574126
200797,4802.213236128812
200798,5355.139392193156
200799,22551.49996701327
200800,1616.2803686018676
200801,311.5111909377124
200802,156.20019699919467
200803,2021.3137335836643
200804,4141.242522591463
200805,8187.71233836707
200806,5243.0107667895945
200807,561.9501684889664
200808,3052.2192917378684
200809,1334.8908220803644
200810,3411.313524692359
200811,860.0001434068822
200812,4194.510120343008
200813,25398.867480877343
200814,1110.8258381024655
200815,1248.50010484346
200816,11621.64062633649
200817,601.1559065520648
200818,6464.806872061701
200819,5935.761153526658
200820,908.1073967504918
200821,5115.033462278575
200822,6756.388446728696
200823,3120.550871846725
200824,638.844994344155
200825,12057.209559357163
200826,1074.4242521544604
200827,2720.2652862788377
200828,10507.608145168686
200829,12515.090474289002
200830,7525.6924833642
200831,4122.07587157741
200832,5923.513365207652
200833,420.8453194828718
200834,1475.5029050592034
200835,1518.6775977824832
200836,2293.3413210675367
200837,3891.4687918352
200838,1373.7430698978994
200839,5682.6373272116425
200840,3661.4861930004804
200841,6986.145461239797
200842,2926.0277327679178
200843,3555.8926865887006
200844,7901.97406295376
200845,708.770680896058
200846,5534.198410326458
200847,3321.621435068623
200848,906.9313450052573
200849,12418.906120038302
200850,989.4668813853109
200851,8724.395065719134
200852,1569.609517285443
200853,6947.982629311188
200854,13244.63966205305
200855,79.7789823031707
200856,3959.5845444184683
200857,1102.3293508222432
200858,18062.744646986834
200859,2023.0403497723378
200860,7307.810340300264
200861,1716.6416184214963
200862,12515.672922750193
200863,2691.779420138817
200864,906.8158184143123
200865,27520.66239467134
200866,7563.090802706517
200867,274.2564848297071
200868,2426.3931067604244
200869,249.9703269319865
200870,13040.911648555106
200871,1807.6250796680245
200872,10575.187476781792
200873,834.1056743771743
200874,1833.2772111905936
200875,3232.8836384927426
200876,4990.60251821064
200877,205.52596502497323
200878,9392.278228732444
200879,549.5888668494678
200880,140.0997459189923
200881,468.4997418104333
200882,9561.588276576556
200883,7225.000075732524
200884,1362.8324833974705
200885,2020.326384484315
200886,8030.91694894681
200887,1283.437402170932
200888,1133.461936956042
200889,2122.173426747036
200890,1423.4004426738097
200891,980.5594954508107
200892,6700.85091526387
200893,330.0900854067397
200894,919.4601421986557
200895,6270.369961198554
200896,3798.909889240687
200897,1659.0705130496399
200898,13629.735752459981
200899,3730.939219570927
200900,7658.615848766515
200901,3998.50480789612
200902,17017.419275634948
200903,463.6436371733297
200904,1283.9071632910861
200905,2052.8767605956536
200906,8776.668544748814
200907,252.01466193378826
200908,700.096023588232
200909,289.6682266571906
200910,1914.774832003464
200911,809.6526720343104
200912,3876.843334242188
200913,5377.344141256513
200914,4827.812620335623
200915,3448.1799406220202
200916,1643.9455626614395
200917,15100.0442427005
200918,916.4791545833292
200919,3996.439886452012
200920,1291.4184890283682
200921,5823.508755956683
200922,126.25523447252186
200923,14091.093533146473
200924,1371.1409792267348
200925,7874.142217923171
200926,670.3606696717235
200927,317.97896032618576
200928,5405.043631439328
200929,1020.6970997414026
200930,12631.555120668132
200931,2037.7164763477665
200932,1114.1367950892502
200933,19195.95730055421
200934,7712.763469445585
200935,2010.6194334957493
200936,8713.595577856015
200937,29168.45663547722
200938,11173.134999720398
200939,3901.443942398891
200940,2711.5732978577985
200941,357.2793529116037
200942,10.914826711968173
200943,2060.4244114837284
200944,18366.79416318443
200945,1676.3614344713058
200946,1283.8106285348758
200947,888.7922423664107
200948,8112.887601401643
200949,17642.04166441489
200950,5257.969997663548
200951,8295.467827543303
200952,12200.972988471673
200953,2116.4560072214126
200954,385.58681296156874
200955,18294.602336535874
200956,4700.564509613603
200957,2751.1091112099384
200958,1290.2907929503658
200959,1082.9633080242509
200960,3496.251734092467
200961,4887.1529025415
200962,8596.40813069211
200963,965.5327784068508
200964,2001.912754759768
200965,6088.156860126931
200966,2594.478163476685
200967,4585.388748367087
200968,3926.7426219096888
200969,3377.842430907853
200970,13421.470162933096
200971,1294.3296371135086
200972,3863.359030710491
200973,10773.20017054814
200974,16659.215882323893
200975,3572.2662866514324
200976,28010.145732743
200977,12696.613886853382
200978,2293.0247586331416
200979,427.5636063766782
200980,9878.242958105191
200981,2197.597618938189
200982,6211.657844623423
200983,1102.9258216529422
200984,622.4723875630023
200985,26302.145826733235
200986,13200.609356367788
200987,1000.452551260671
200988,323.0226483874873
200989,1128.6043420667245
200990,669.721672301032
200991,1351.7918824952358
200992,2895.9871751423007
200993,295.1086528316703
200994,2713.4307190986497
200995,1331.3480991003469
200996,140.120709880875
200997,852.4619074441418
200998,1454.5327309462937
200999,8773.729084241137
201000,4064.4698625482383
201001,7423.906419275747
201002,18843.298734929485
201003,14875.30384609561
201004,402.7504160816346
201005,971.1180488620852
201006,5478.510219672989
201007,1379.3638951323999
201008,6358.055965792276
201009,4667.072134013099
201010,8686.921466955437
201011,13277.308969278854
201012,3664.9244210155443
201013,357.2403761275008
201014,2417.773917812736
201015,5645.078381779783
201016,1700.6936175322217
201017,2916.502767770334
201018,2479.725283459024
201019,12130.733338829328
201020,7369.195832710867
201021,1971.47620262809
201022,6668.253026301191
201023,34603.609294059446
201024,6579.912337476638
201025,2742.139807175258
201026,5004.77040964519
201027,3390.620940322894
201028,4317.986694243505
201029,1492.8637058915424
201030,6371.942386178427
201031,15896.053657986746
201032,991.5876149999143
201033,9166.001007912333
201034,54.841566373714265
201035,4849.789629885492
201036,1035.9232443247945
201037,2062.051135099323
201038,1292.087720408379
201039,516.365421653498
201040,1527.5460992550447
201041,191.7280889866543
201042,3197.3681663191196
201043,841.4116856707648
201044,6543.881035591157
201045,3919.397746927076
201046,2201.1927626557713
201047,821.3001471469323
201048,7208.554143885893
201049,575.2592801973202
201050,6388.181148635163
201051,1324.1762560190452
201052,4269.477485768866
201053,755.7432054623981
201054,2755.8086078149327
201055,3603.992746723935
201056,3218.2265204456103
201057,214.2334434580009
201058,8797.546050033092
201059,9982.009930956705
201060,384.2681797415416
201061,255.9764561512729
201062,2752.6639398701336
201063,24545.38882898185
201064,2043.1471134269707
201065,1567.2855406332542
201066,1035.6128136033494
201067,15535.441333197175
201068,12988.472404590477
201069,201.4723015199655
201070,26597.30087500168
201071,495.3713290979716
201072,1925.293059397878
201073,2286.3606234430845
201074,21161.043576622036
201075,196.8287651275476
201076,1598.9582827217307
201077,7432.723410207911
201078,1975.6593385360904
201079,10116.319867168659
201080,3242.323686833791
201081,17689.637508999313
201082,5207.937164577278
201083,1053.2436591763992
201084,1051.6891532639656
201085,1479.8007108991324
201086,8740.714051913694
201087,1458.4865357201775
201088,7191.755512414776
201089,7063.293388152086
201090,7822.161882018248
201091,511.1960186273211
201092,6959.9184778868
201093,1838.7120980236202
201094,5312.525670986594
201095,2291.327270749529
201096,2952.117664242554
201097,294.0544239799359
201098,5145.746588798788
201099,516.590624172011
201100,1836.6909479157591
201101,7527.800421843463
201102,2728.8579183191146
201103,3772.9647856222605
201104,253.56127259032516
201105,5993.484649084725
201106,795.6315159990911
201107,1057.049585816
201108,1960.8079941037217
201109,6820.174084688887
201110,3359.9955989848763
201111,4301.0468443710615
201112,10695.073519819665
201113,7197.610819521225
201114,4512.503298339068
201115,23704.41698284854
201116,893.3222305155919
201117,813.8261862957169
201118,1345.8976010977283
201119,4889.216107933071
201120,3066.426157674119
201121,2533.85960884399
201122,9052.257656981903
201123,7445.236063793448
201124,11621.216859921371
201125,1655.4228505371768
201126,707.273843806991
201127,11153.808299466767
201128,6710.235375242616
201129,21947.6637194534
201130,3067.7319207956753
201131,2713.8382375620176
201132,4771.0741043024045
201133,2099.1801719978853
201134,7181.158670826071
201135,2011.333843862865
201136,5919.200790295657
201137,242.82496598417703
201138,15.728975412208035
201139,5181.736060603593
201140,10756.813150262324
201141,643.3314241544226
201142,1644.0382945802937
201143,7939.7245830333195
201144,2139.287069333115
201145,7434.410634600296
201146,3333.9163936308455
201147,2432.384966850748
201148,1886.9445491074691
201149,815.3550317411574
201150,4169.68423465786
201151,11183.24261572354
201152,1249.1228780333927
201153,1957.4236856082846
201154,6599.05540448185
201155,3748.0523570617984
201156,1257.3054072906416
201157,1121.099735203904
201158,1514.7870220919465
201159,1679.5413065909177
201160,721.103121365873
201161,2893.834483251117
201162,763.2728982136473
201163,8738.950673914273
201164,1906.6241069492353
201165,1127.4172791563542
201166,166.34445923371806
201167,886.5499508045075
201168,925.1446275288682
201169,1753.575355389171
201170,11434.394989279395
201171,7034.687148240781
201172,14150.625894006107
201173,15055.43540848163
201174,405.28470422346743
201175,1203.9989991322332
201176,1863.6019545352365
201177,1767.8298140644158
201178,3644.1052938456446
201179,888.4285796900283
201180,2124.371090515309
201181,13665.771409881194
201182,835.3972922084654
201183,2457.8024559171026
201184,2191.5724499880553
201185,3811.498486074688
201186,714.9275170416198
201187,13589.37314658748
201188,3396.8751783720522
201189,29918.944631754584
201190,2238.62842486392
201191,9881.075452361194
201192,4203.736757835224
201193,1049.620148298584
201194,216.5681794955685
201195,4009.9117362588004
201196,7202.720119333848
201197,5674.151624502179
201198,4850.123335715501
201199,751.6457987314452
201200,5122.028969161476
201201,162.06939674311826
201202,19473.539237821416
201203,1159.991419331114
201204,2352.07003021753
201205,1980.3045228187918
201206,2830.216274066531
201207,3642.9188283918857
201208,11011.878125750074
201209,408.83523293864573
201210,6323.17848288713
201211,249.98801389447306
201212,21120.912597013194
201213,7919.169080853802
201214,22860.224632153135
201215,1342.676481201806
201216,1648.11368117281
201217,15.400358477498669
201218,1779.6105229219954
201219,688.4746009345427
201220,2846.4212243371167
201221,3510.311603980692
201222,3348.4918555598847
201223,9262.953982495406
201224,14095.5345570786
201225,4405.888427431705
201226,1428.450523337197
201227,3219.078452255741
201228,1637.0472587224046
201229,13814.982370995378
201230,2762.460873352813
201231,5295.919928487937
201232,19119.56335248855
201233,5080.561104067141
201234,28168.70511251991
201235,21421.131804420547
201236,2559.329033321912
201237,14509.38550843249
201238,342.10481884041997
201239,9784.858566443392
201240,1149.1216205919154
201241,7294.708735378014
201242,1326.5417301840157
201243,2181.3460849304306
201244,8672.721169119837
201245,3894.777995909927
